label,length,mean_stft,var_stft,tempo,rms_mean,rms_var,centroid_mean,centroid_var,bandwidth_mean,bandwidth_var,rolloff_mean,rolloff_var,crossing_mean,crossing_var,harmonic_mean,harmonic_var,contrast_mean,contrast_var,key,key_name,scale,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
Happy,90.0053514739229,0.27748197,0.09409744,107.666015625,0.101683200990215,0.00189029543928506,2054.44684730346,264698.003047588,2252.32125543968,77922.3090615469,4460.59997259479,900470.272893513,0.088004351584666,0.00155224581679967,-0.00000028929608,0.020855483,23.2769922743378,70.0411739149416,4,E,minor,-120.30564,2798.3354,98.58147,466.994,14.83057,219.10338,54.374294,269.79477,-27.144346,228.20526,6.3598294,301.3698,1.4586049,146.1299,-1.7692152,135.35692,-20.6333,142.85104,9.826369,129.01553,-8.211576,98.70736,7.4289474,91.361664,-7.256183,109.04941,5.505713,68.94112,-11.053701,62.14874,5.9366527,57.23405,-5.0521464,79.139725,7.8314,80.685265,-3.2214472,88.18036,5.5545273,111.46269
Happy,90.0053514739229,0.39223522,0.08518795,112.34714673913,0.131223109308117,0.00269805226662127,2396.19685521681,209813.342723966,2310.04193503373,68921.8604944471,4952.00077555737,871025.044541089,0.124334264976141,0.00190974837292287,-0.0000008823578,0.020108787,23.089111596792,83.668375490574,9,A,Major,-46.141315,2962.6824,86.733574,331.29904,-15.655313,265.8831,49.670967,364.73083,-7.779873,203.70808,19.892582,132.7856,-6.364092,101.49464,11.755117,98.035995,-12.865282,102.50875,15.614901,66.29781,-12.943668,76.330154,7.2428927,56.74538,-12.068044,61.155823,8.1334505,61.020023,-6.0857763,60.535442,6.5753965,63.937923,-6.965007,51.495544,8.342711,81.99154,-5.9297643,78.13958,4.479281,84.883095
Happy,90.0053514739229,0.33018127,0.097677946,135.999177631579,0.101562150990937,0.00354542338557291,2185.85619353419,590039.577182526,2515.72452925692,246743.840614265,5048.60304585738,3413905.48666938,0.0777490599609879,0.00156923583670491,0.00000086014325,0.017328886,22.8388888865567,79.6504108103086,11,B,minor,-132.22432,9164.352,94.22927,954.05804,14.445805,361.64114,29.71853,250.74944,-1.4020609,146.6111,10.301901,192.1509,0.6764989,164.97238,12.045703,101.099396,-12.607896,231.59166,15.92007,144.73755,-6.639516,98.09985,8.727893,65.71631,-4.2233763,78.96199,6.962092,91.89886,-4.9387603,88.93782,6.319812,64.50261,-8.048414,76.82372,6.988934,67.23878,-6.160081,66.99985,3.0918195,58.024567
Happy,90.0053514739229,0.33193803,0.086405635,123.046875,0.0803053922816557,0.00104171974398311,2720.40486807408,610907.246535116,2552.85544252388,129783.830466534,5784.15049389831,1881199.88803929,0.132408978430488,0.00368314347596727,-0.000007247248,0.010016189,23.0293242515362,79.9557739791291,10,A#,Major,-93.765656,2484.851,74.28348,691.0321,-4.593353,409.76715,34.891457,258.00204,-8.780164,245.35347,18.063326,138.66019,-8.617635,124.13232,15.013648,95.36331,-14.4917965,116.39803,7.5490103,85.844376,-13.235067,90.19844,5.161917,64.32544,-14.089091,79.73887,7.985427,96.02251,-12.307993,78.0064,2.6276572,65.37477,-11.806545,73.31579,2.1091642,61.16394,-13.534269,79.5646,-5.557704,68.8399
Happy,90.0053514739229,0.3218566,0.09118701,117.453835227273,0.0886972682912103,0.00107556755063398,2003.77420565619,216021.414774171,2113.95224772341,86452.399619124,4134.91096959029,921744.773522976,0.0943081796492133,0.00211262669430976,0.0004451659,0.014936921,23.3503173415993,77.5452212870639,0,C,Major,-109.73009,2496.1584,103.9103,490.51355,-19.634789,290.2329,38.527428,201.48488,-7.958597,182.75638,9.036638,130.47578,-5.1885347,149.92767,11.275751,106.018364,-14.838811,213.85535,14.5568495,101.09431,-12.795644,106.66273,8.088828,86.625,-5.716216,92.9459,3.2435405,99.87877,-10.457691,59.848038,2.1326196,66.60853,-8.705214,55.549465,4.352558,74.14307,-6.888894,61.125816,1.9520296,95.20414
Happy,90.0053514739229,0.3605469,0.08137028,129.19921875,0.0958714213940365,0.000981766092750506,2286.82703487948,430193.902951902,2421.54814390282,118192.689153879,5127.35725109621,1823289.96673951,0.102859083819641,0.00267793406087855,0.0000018348841,0.013600416,21.8665514029246,79.1268432810964,2,D,Major,-72.164825,1939.3013,100.23475,551.35803,-6.7728076,352.10202,30.511946,218.86124,-6.7723613,147.08864,13.887621,108.51883,-15.19571,139.86378,13.512698,65.254036,-19.858469,128.51224,5.0117683,78.464134,-16.535698,77.66199,5.71602,59.929714,-14.4969,48.269665,6.8968315,50.516262,-10.017104,62.00022,4.9809127,48.644115,-5.449254,58.12652,8.453757,49.494778,-7.799822,62.510815,7.186431,55.145596
Happy,90.0053514739229,0.32765675,0.09418083,107.666015625,0.082252663987086,0.0013608054671844,2206.74021645002,385042.247596041,2403.20608799207,117592.566439218,5020.54378813556,1556444.79017214,0.0869781675183776,0.00211653022965836,0.00006876167,0.012149538,22.8751469386694,77.3769721328576,9,A,minor,-135.17982,2389.8193,88.96888,506.9694,14.887498,329.76996,53.668213,300.32764,-16.311773,183.7279,17.99843,116.41472,-6.3901787,137.98505,5.6107473,111.54098,-13.856834,80.61504,7.1652493,130.97609,-14.649947,99.849495,9.84056,67.19801,-14.803146,76.93515,3.7192955,80.88435,-7.5876565,65.81961,3.4958277,68.09508,-8.335304,73.66798,3.9479735,54.9561,-6.9319234,60.99976,-2.01162,63.07757
Happy,90.0053514739229,0.39899647,0.08754054,103.359375,0.156036991263709,0.00325928192308741,3034.8519001647,759782.883412708,2660.40375651002,77318.843258599,6255.62877955128,1308407.08141042,0.14777163903308,0.00666278197629464,0.00023246133,0.0361893,22.2516288140744,82.58195849406,8,G#,minor,-45.54271,3123.824,54.76734,779.9951,9.476908,487.04416,57.908295,347.67093,-3.108265,213.25354,22.709803,136.21246,-7.434157,143.25226,19.893494,79.7395,-13.106294,81.78798,19.42437,80.53459,-7.519495,80.94769,11.028106,58.18055,-9.389045,70.35327,13.349603,78.18715,-8.060616,76.33357,13.9474535,86.81369,-5.844907,94.3886,9.2717495,85.675934,-5.2157097,83.89677,1.4136086,80.95684
Happy,90.0053514739229,0.36454782,0.09519604,143.5546875,0.121653573085284,0.00246338167707938,2424.40316050635,744675.85177667,2936.43128575849,192839.934838315,6328.2790409587,3471440.91940193,0.0762311941820351,0.00314448620692168,-0.0000012641668,0.02608344,23.4662920919785,80.8326334971739,0,C,Major,-107.127045,1616.3174,96.1846,410.008,37.41972,325.09293,19.909311,231.06274,15.702659,109.00657,13.648995,119.13612,-9.325938,86.90042,25.803415,101.84842,-20.829098,67.197395,12.947392,70.12002,-13.211066,81.033455,6.356337,52.989838,-7.4576697,60.208385,9.317683,60.121933,-12.641842,68.81019,4.431805,64.51861,-13.40037,42.700882,2.7956207,45.292004,-8.95085,43.605083,4.414209,50.309505
Happy,90.0053514739229,0.34045395,0.085689254,129.19921875,0.0541513204899069,0.000619241408714783,2387.4012407788,483661.492385049,2330.86348688004,109246.765867039,5039.73038865021,1796915.00925447,0.119531300377225,0.00305415909899482,-0.000043828193,0.0044554956,23.319220051233,86.6380891312016,9,A,Major,-137.62404,3353.908,89.57825,877.4718,-17.941633,328.3862,26.852182,280.86258,-12.510523,234.7779,19.635784,145.55215,-11.149076,129.21832,12.676665,107.73883,-15.301115,109.04763,11.501284,122.62561,-12.917485,121.278015,3.1588314,109.48253,-15.364062,83.1039,5.899485,89.289406,-12.275733,76.73801,2.162463,71.301636,-8.521618,71.23869,9.322511,70.16238,-3.4213862,74.83417,-0.5498066,89.3093
Happy,90.0053514739229,0.30613333,0.090302154,117.453835227273,0.0906907347477039,0.00116300242787061,2407.16401269385,211402.818310758,2145.70357439467,69338.366588479,4826.11734795146,717107.570269095,0.121523719612458,0.0022243821075171,-0.00012925563,0.013625174,23.3547724946666,88.3394481363811,9,A,minor,-91.75534,2927.8796,85.000374,425.24432,-34.602463,454.2292,47.919212,313.88394,-18.848936,251.88963,21.988134,149.86694,-14.287182,157.58276,16.839062,124.74758,-13.83863,88.57288,10.467139,121.04314,-13.614722,121.47094,3.8294995,81.267006,-9.5205345,91.794975,2.9739914,73.8537,-6.467439,70.41182,4.2257056,67.41484,-9.179238,67.467354,-0.11185499,80.57984,-7.178814,59.250267,-2.1210325,114.79143
Happy,90.0053514739229,0.32968912,0.09550901,99.3840144230769,0.0975360412139843,0.00118817756139777,2242.8732658752,746077.951025409,2787.10097532239,139529.733352261,5743.19464147537,3550424.32968934,0.0747080387944932,0.00411098139191291,0.00000018315666,0.01786526,23.5548925771782,95.8124863984093,9,A,Major,-144.1226,2116.0654,91.760414,416.18652,32.16753,321.36026,23.713018,258.90405,17.87241,219.72194,26.693144,345.70337,-6.991832,244.48756,22.807669,137.98323,-25.2413,90.65452,19.566502,82.739845,-9.722108,71.17241,2.6796265,70.86342,-17.935492,52.145954,-0.27144578,66.42995,-15.167901,48.81043,6.1202397,48.3322,-12.283979,39.264603,1.9576305,39.259415,-10.4449415,35.19035,-1.3868276,38.869953
Happy,90.0053514739229,0.32031116,0.0923445,89.1029094827586,0.0614835139557178,0.000927126040707687,2660.75686342548,594994.577411092,2573.25622252246,179257.704042686,5784.48651628393,2611582.29967468,0.122116533603624,0.00363205290710732,-0.0000029344762,0.006040757,23.0672785460932,80.4261223099244,10,A#,Major,-135.85365,4045.1772,73.44972,861.70105,-8.681713,571.15436,27.489832,268.83514,1.8029732,288.98288,12.978388,159.38806,-8.01045,216.58093,14.668879,114.36205,-7.2502646,321.35876,16.83452,180.81918,-9.898865,141.43169,9.172349,122.98999,-7.7776966,141.93484,6.79244,87.792915,-8.021338,70.23441,6.5351443,71.08527,-9.792301,70.78785,7.376069,51.392506,-8.938211,62.257195,0.0895225,112.443344
Happy,90.0053514739229,0.34946698,0.08570469,123.046875,0.110052296484969,0.00125734017051036,1899.34005985909,329613.5868029,2219.6886485077,160189.762882565,4169.86562882867,2249583.03914878,0.0798824094822027,0.000946567580498755,-0.0000061705005,0.020236779,21.8762243047726,74.7367927134568,2,D,Major,-78.56663,2114.776,116.311676,551.2847,-5.518541,324.98724,26.92302,222.03607,-4.8768077,143.65295,15.224653,117.136314,-14.491611,121.54184,11.245512,93.25474,-11.548813,67.83007,2.4346097,71.08139,-15.239938,91.15087,6.516288,67.65044,-11.446979,63.31849,8.180139,45.221718,-8.756746,49.546223,7.800023,43.209328,-8.541789,50.041706,3.8833559,42.45952,-6.8920107,53.15996,4.42392,55.798313
Happy,90.0053514739229,0.33840925,0.0870154,143.5546875,0.11667806588344,0.00126720217848396,2661.54229346113,512133.194805419,2532.20611679593,147187.847287133,5713.08037081668,1950294.3575592,0.133275844523794,0.00345217569040138,-0.00000020165636,0.024350232,24.31626487725,79.2027197819151,11,B,minor,-58.937614,2210.6252,80.17676,685.9061,-4.2619324,470.51212,33.42359,272.10983,-11.380451,215.38911,15.132649,104.482925,-9.232795,113.279724,14.498063,112.7805,-7.476895,103.26822,16.938503,81.89517,-13.924366,94.2999,11.039917,79.58882,-6.742514,86.25513,11.783202,82.12581,-7.327753,71.00205,0.7333503,70.33986,-11.546616,63.8824,10.049017,88.19387,-10.732896,87.661255,2.6699154,88.75297
Happy,90.0053514739229,0.38462296,0.09064431,129.19921875,0.103970374054751,0.00199661993887347,3141.78163273141,991925.973497191,2742.86428837523,188275.2681409,6442.47111118052,3052473.46404973,0.155284772375548,0.00720796542717162,-0.0000012062054,0.016181977,22.59483567299,92.2250719401255,7,G,minor,-72.787125,4347.0615,64.77067,1157.9722,6.3303814,491.6966,36.305206,246.60066,-1.6638194,215.31033,13.318977,193.75166,-12.664434,128.29372,19.06256,106.52909,-15.704247,99.58803,13.111843,75.57035,-10.926119,96.29316,7.4072375,72.28357,-10.82215,61.88984,8.566682,57.75882,-16.686327,52.590813,4.273747,47.980873,-10.453532,47.684677,4.7846746,67.18853,-6.577761,75.91047,2.5694098,65.17155
Happy,90.0053514739229,0.3296301,0.09284094,107.666015625,0.110533313891943,0.00228722319658135,1743.98962361751,348759.252107508,2127.19204966186,217666.087803406,3823.58484078782,2242497.16795152,0.0681787726496002,0.00109186888302163,0.00022582678,0.020735953,22.8730907592263,68.9220345382053,5,F,Major,-122.6774,4916.7847,112.083115,594.85455,0.53599316,438.2004,35.98156,277.45255,1.2205766,214.50542,13.348464,182.47896,1.0684876,133.79085,12.8784485,133.61174,-5.49127,99.03901,15.7410555,87.64715,-7.0823503,178.41463,3.6205623,86.758934,-9.774354,71.18162,4.042307,92.928116,-13.5027275,107.98178,2.4685047,101.84709,0.6374622,109.38084,7.597343,119.329765,-1.2665563,123.92723,5.9783983,142.77405
Happy,90.0053514739229,0.313107,0.0895024,123.046875,0.117252740355763,0.0021768144331001,1756.03212267023,183604.558569517,1903.04931370115,197816.590097867,3452.71332361725,1347164.59648623,0.0871944117552231,0.000842846877700896,-0.000004333086,0.021771101,21.5995388741357,67.2708444359928,7,G,Major,-77.660355,1643.4337,128.65457,716.34686,-31.100658,516.158,24.70591,165.0388,2.47027,166.17943,-8.036697,135.10141,-11.47447,132.68712,2.8125093,100.46405,-15.98341,64.63521,10.336625,67.63489,-16.762009,63.792614,7.847792,57.11744,-8.782004,73.33265,3.5238898,72.08695,-6.8575945,62.93044,1.7522951,59.77913,-6.400513,64.728546,3.5697553,57.066586,-8.624225,50.900833,1.9550879,55.77337
Happy,90.0053514739229,0.33883283,0.08911258,117.453835227273,0.0929052272427469,0.00130359683688223,2731.9779576928,751351.346274941,2751.99328658116,150480.156855747,6227.21406013227,2428985.16667119,0.114339549547008,0.00558080950926163,-0.0000021302799,0.014540695,23.1545891516619,80.1650350922991,1,C#,minor,-104.64386,2663.2937,79.31788,812.34424,24.079597,424.10782,40.615326,214.53905,-12.568169,213.74683,22.21362,145.78409,-3.6178484,108.41789,12.591029,108.278175,-15.939711,81.143036,17.804335,86.14031,-16.320986,76.10362,12.374186,70.32117,-17.732235,59.28886,6.78258,60.528824,-12.481802,67.01803,6.274709,69.19994,-4.562142,76.125305,5.257108,69.059746,-6.9107585,72.88927,-0.11648151,88.04919
Happy,90.0053514739229,0.37177044,0.09127932,129.19921875,0.0522165992009885,0.000916737747660966,2374.71916940412,616604.625401631,2456.55755525043,115794.526209373,5211.55724061775,2087511.69033594,0.098146294452863,0.00269276252378626,-0.000045535286,0.0041510575,23.1392156393508,87.2212995639866,9,A,Major,-172.31854,2722.8784,83.79615,758.526,6.4408298,323.87595,41.542435,219.17741,-12.575909,111.81167,21.021765,210.27158,-5.7247562,180.90045,18.56939,122.25921,-14.664665,97.198074,9.080958,102.895325,-12.294691,83.28965,4.713336,64.14832,-13.486237,71.27817,2.2991083,91.18634,-11.974657,78.88348,0.35869774,66.802376,-8.498679,83.21661,2.8058164,66.22832,-8.087366,69.280304,-1.7525951,82.32294
Happy,90.0053514739229,0.33983442,0.0945011,129.19921875,0.0551035520759187,0.000874385060742146,2530.04541509245,567822.704121296,2559.57600302004,175965.65080271,5526.63237950775,2593980.78326415,0.0935326222755997,0.00187563444818365,-0.000010430794,0.003964132,21.4830083306822,81.3668126417695,6,F#,minor,-146.9916,4429.4546,83.90612,728.92706,-1.1844722,411.02762,29.009363,315.49277,-3.2192926,150.5533,18.137245,134.39725,-12.127178,140.64235,12.750429,117.36176,-11.323073,95.35609,7.397135,115.48898,-15.215114,85.14739,7.199248,100.673164,-14.163416,79.39701,-0.02169344,83.22045,-11.291793,55.26198,3.566347,54.917427,-6.48732,53.359924,7.3352666,83.56466,-11.824073,80.42343,2.5896182,74.58418
Happy,90.0053514739229,0.32507712,0.08994954,107.666015625,0.096735851943215,0.00112174605976365,3202.04676022993,687130.651841318,2766.88535062444,122210.465411294,6531.62812515113,1829205.78674719,0.153087317835956,0.00515400267088981,-0.0000015302506,0.013472548,23.6482636899187,78.3037371670758,7,G,Major,-76.90234,2230.0078,56.889412,608.41144,11.420369,390.74387,43.346718,287.97028,-9.679939,214.02342,16.62544,173.10913,-11.330031,174.07784,7.872455,160.55463,-15.529561,107.99803,10.295674,98.894585,-16.613192,80.31669,10.013493,79.145325,-14.381311,87.963554,7.7514467,69.51281,-12.975912,64.07507,4.4875107,90.186966,-12.662756,75.69339,4.3228083,93.29197,-10.277898,75.17107,5.2794843,82.62716
Happy,90.0053514739229,0.34048167,0.09124883,117.453835227273,0.135589918240163,0.00356994328896281,1882.03167496854,302616.085184123,2195.43662394144,189201.365067054,4282.98853691442,1733585.64485344,0.0772456655435904,0.00109239606516727,0.0007817305,0.032992452,22.6044685775595,70.8491880684717,9,A,minor,-86.90755,4217.232,107.706024,726.49664,12.485363,637.61694,51.785965,252.7125,-12.484245,292.32343,13.030411,207.80055,-7.446442,136.73364,7.69819,127.50812,-10.034802,138.15686,5.129546,114.83904,-9.178157,142.80025,5.452285,96.901375,-7.70431,71.019035,3.3644872,86.64591,-10.359614,74.05052,3.053593,68.87096,-9.110864,49.72924,-0.62926257,74.23339,-8.669683,79.64018,1.8877279,63.11349
Happy,90.0053514739229,0.34698248,0.08391002,107.666015625,0.105503909105644,0.00160187688793893,2404.27538535668,344981.515680081,2372.55914267746,96451.5291744562,5027.39753398448,1511830.2814262,0.134570665140573,0.00334495719068763,0.00000049767704,0.020103404,24.8266528560357,84.436184925585,1,C#,Major,-71.39935,3243.9995,91.27826,503.96463,-10.77729,272.32642,40.478504,190.33739,-8.034312,147.41277,11.976526,101.93233,-9.85335,85.1779,10.232616,112.743095,-13.398349,83.681244,14.5392,103.86315,-16.567947,99.670784,4.930312,79.7874,-13.514219,64.576965,4.4023604,60.37758,-10.990701,44.869453,4.8779907,32.13668,-12.505696,56.76234,5.9845357,48.062847,-9.435548,62.302708,1.5731435,63.667297
Happy,90.0053514739229,0.26480046,0.09232041,99.3840144230769,0.0983414145641234,0.00302814441960093,2151.09721605845,540747.709605572,2295.33565973874,288169.488433619,4720.23974899044,3104235.9060906,0.100114784506384,0.00310811334947111,-0.0000043518094,0.01727047,23.5728986753838,74.1614345030751,4,E,minor,-134.4626,6479.975,89.074745,737.5185,-2.8324687,583.8184,34.86166,388.1939,-4.684981,230.11678,10.702964,248.08559,-1.7918539,192.87357,9.324881,125.21617,-9.45321,142.14986,6.8934336,141.69226,-6.599296,134.14874,4.276155,172.47523,-8.635558,213.18288,5.8143888,236.46259,-5.918647,171.97672,4.1542087,145.8661,-3.7392128,233.40273,3.7787764,178.50645,-6.4711475,179.71211,5.733337,149.0179
Happy,90.0053514739229,0.2924465,0.09029521,107.666015625,0.0745996179794824,0.000689798948924943,2272.90209166495,423526.056430277,2401.61907075457,130103.989014265,4938.87646320649,1654127.49564481,0.101766779645989,0.00229402196093274,-0.0000013666668,0.008838592,24.3587207074473,76.2208869217333,2,D,minor,-125.76896,2278.7156,91.8616,490.0889,0.9794897,420.62936,34.965805,337.93018,-11.262087,168.0019,17.135777,143.64093,-7.5637755,144.6496,3.3410559,121.31182,-10.109403,127.75173,6.5642176,84.36096,-16.016993,82.68839,11.153059,96.87396,-8.465218,123.664734,9.583819,140.93694,-10.848527,126.4676,4.4568577,120.709984,-10.011499,103.57926,5.812616,100.96678,-7.977039,111.45344,1.1016011,129.1
Happy,90.0053514739229,0.3420019,0.086919956,112.34714673913,0.102539779414408,0.00154565657935558,2234.83267968411,506514.176933244,2375.40911733251,272342.54847556,4975.27240854519,2992795.98689298,0.100395133761607,0.00152276667297915,-0.000027711907,0.0153947575,23.2941172857688,76.9073146142948,9,A,Major,-86.90945,3340.542,96.787224,804.71216,-0.86600727,570.3999,31.21549,332.77832,-3.8441212,188.42114,12.909821,176.98433,-10.673177,111.31048,10.66703,95.68588,-13.745153,95.19836,5.4235435,77.22677,-14.362646,84.27297,7.608839,102.91353,-6.902238,86.18663,6.183182,126.95795,-8.584898,116.03921,6.7472553,117.45323,-6.722489,113.025055,5.944719,112.74474,-8.7919235,116.690414,-1.650277,115.15584
Happy,90.0053514739229,0.463431,0.08426073,89.1029094827586,0.116146764186646,0.00357796241152598,2793.09255327864,524846.461462635,2664.2678046492,86020.1687419018,6154.46937921154,1483601.66325289,0.129072117012187,0.00526194549208551,-0.000017476503,0.022852164,21.3339370134648,100.764563143659,9,A,minor,-59.071163,3549.5889,78.398926,628.6452,-8.855046,325.35666,25.099949,202.30576,-1.3612025,168.19145,21.875935,130.48567,-9.512258,125.33411,26.684353,86.005806,-13.6029215,84.408806,19.7768,78.10678,-4.512376,59.454983,13.479025,60.02534,-4.239566,48.83873,10.770409,65.270584,-5.168634,65.07196,12.879657,77.30329,-11.2228775,61.22279,11.995111,75.54729,-6.388552,62.329723,3.6346502,61.6868
Happy,90.0053514739229,0.29640728,0.091165386,129.19921875,0.0916782681757197,0.00120478886448808,2828.17840043436,544187.183096975,2658.58371334831,135775.561928716,6047.83087005497,2311077.61278713,0.133561105558421,0.00321902071356388,-0.0000050549393,0.0154029,22.7729952638336,80.8121026696009,5,F,Major,-82.34946,2601.4182,74.66636,610.4112,-3.3417149,664.3621,27.957533,320.41443,-8.926003,155.84517,6.2461953,139.95071,-11.339948,103.075264,7.9476204,79.625305,-17.7211,152.56561,7.1728044,90.56359,-15.849612,78.80972,8.821131,59.130577,-13.955086,72.78466,7.697704,55.4065,-13.311936,65.63424,9.712609,89.45523,-13.338774,99.865425,4.2666397,94.76614,-7.388155,104.82665,10.544429,96.728836
Happy,90.0053514739229,0.37740496,0.08722594,129.19921875,0.0628725465241301,0.000947550277834948,2234.54682970807,330784.587971838,2457.02675586815,139251.132606985,5077.73146571528,1831823.17966263,0.088689859669203,0.00120629953485156,-0.00000871231,0.0064902757,22.7480852282305,68.5890821696976,7,G,Major,-142.3554,1821.3727,88.59353,384.2358,-0.20812349,459.55838,43.594894,204.85976,4.673437,140.06839,19.04743,164.04056,-5.7000914,92.64696,15.543788,78.25753,-9.377155,69.15671,12.88607,81.25268,-4.997639,76.12399,13.628305,66.04298,-6.9335303,74.35346,10.508231,59.199608,0.4402427,86.64551,12.2862835,63.414528,-2.8526752,59.893482,7.04963,53.417793,-2.6326935,54.161335,8.406815,49.133247
Happy,90.0053514739229,0.32276002,0.09422569,99.3840144230769,0.128285780615839,0.00402243946639602,1905.68639442,620592.286667431,2226.66047159677,214573.41756605,4219.19427044711,3244565.07235082,0.0751285626773278,0.00256506902562563,0.00016661442,0.02877668,21.7781864557252,76.7721747179257,8,G#,Major,-111.46821,11223.049,102.410164,1050.0695,5.610672,918.6797,25.439564,339.99005,-8.21547,275.56042,17.630997,243.11012,-12.34178,201.70425,14.3464,159.69128,-9.376268,133.87668,6.6681094,134.74692,-4.677902,122.769714,10.0798855,78.70875,-10.053867,96.451485,3.5757957,77.50814,-4.631443,70.61729,5.8389115,80.4499,-6.9650884,94.01622,3.272123,63.745213,-10.349079,75.824,-2.0713508,64.647385
Happy,90.0053514739229,0.28095,0.08801085,112.34714673913,0.143595892338156,0.00180119808970955,2126.20468133277,661295.645236883,2369.67027090956,363634.627843214,4763.71438078331,4298094.67790881,0.0846751726931261,0.00206752146130342,0.0000146766115,0.048575222,24.7612345826484,67.7221241319266,0,C,minor,-82.18375,2488.9172,99.367874,1215.3173,2.0278268,484.0593,30.225086,222.8673,2.4823222,186.13303,12.502285,102.60068,-14.407305,128.20918,5.3517995,127.9993,-13.0091,97.02479,5.75517,100.292336,-10.790898,101.45481,6.462713,84.67396,-8.281576,93.53272,10.360092,130.52458,-5.9629683,119.35385,6.9160666,83.70994,-10.600932,105.1287,1.986571,117.87204,-9.505857,101.04349,2.6491497,89.41949
Happy,90.0053514739229,0.33295354,0.090193674,112.34714673913,0.102967096060387,0.00121839530868294,2182.67825385243,262456.131196551,2229.84877840765,124771.338480017,4678.65906155291,1407916.24869604,0.110714908232848,0.00151258282290031,0.000007116406,0.018120378,23.1098735117083,77.7230077497166,4,E,minor,-75.10038,1825.2264,100.420074,508.3064,-18.219568,288.2271,38.263393,253.11642,-11.146587,176.66,19.864212,143.98071,-10.29086,111.17794,15.464131,93.38666,-8.889075,84.603165,12.644101,87.12813,-8.289559,101.56118,13.778993,71.62459,-8.745691,65.50066,6.866403,67.330734,-7.890922,52.422264,7.2729006,53.172142,-11.504626,62.354496,3.9696412,55.519173,-6.4900475,65.69624,2.239317,74.9274
Happy,90.0053514739229,0.2986977,0.0849184,117.453835227273,0.13830554307573,0.000901149445225032,2189.80751169121,741230.260423051,2396.01813436487,376442.169540728,4887.04570448519,4468876.35603683,0.0914325217226593,0.00179690912862545,-0.000004549927,0.039716717,23.8984448917806,74.3382138875931,1,C#,minor,-65.52251,2604.2017,109.361885,1224.9679,5.380685,547.7303,29.621305,268.6837,-5.0658545,269.28412,4.7220373,178.16422,-18.74508,150.47127,10.810519,118.380135,-17.489838,101.7337,9.802126,63.45044,-6.3437924,64.1224,5.377654,66.06636,-11.981072,58.41939,7.762693,77.760925,-9.075451,65.71875,6.2478704,67.32286,-10.33927,64.11944,9.030968,98.49259,-11.21448,61.992336,3.3065171,68.26051
Happy,90.0053514739229,0.25533658,0.09268499,92.28515625,0.0539940648763594,0.000467051296634082,2240.57975211197,263591.497350421,2348.67166829112,112320.179797817,4874.19631954072,1530308.04381738,0.0987517027501935,0.00113381250685336,0.00042352043,0.0051326756,24.8027673102351,73.7216417020973,7,G,minor,-165.56429,1922.1888,89.19383,399.20908,-4.9796457,384.04526,28.1667,297.857,-14.186651,150.37033,11.767484,182.45697,-14.8151655,127.59606,0.8524356,100.636925,-20.886063,94.09507,7.573727,142.33676,-21.01207,104.446365,2.6758955,184.61307,-13.240221,166.37297,7.34208,174.81941,-12.640627,184.5433,-0.041475363,160.19165,-6.7557974,165.10844,4.6757817,163.16869,-6.016313,142.5158,1.2769574,193.61475
Happy,90.0053514739229,0.2665505,0.09368535,117.453835227273,0.131876204606835,0.00131962084901111,1486.98382505278,249068.813190899,1929.42673731616,227019.231952853,3185.45889117713,1753597.45709427,0.0569328129030178,0.000603300332105871,0.0000075461717,0.035383556,24.1489547166344,76.6942802008499,10,A#,Major,-123.38006,2397.0002,139.17078,616.94543,-8.047309,351.40387,45.725677,524.3729,-1.1112823,337.10242,-1.8302422,241.69348,11.614372,290.13483,-18.216618,154.68504,-2.5556204,147.00908,-6.981293,151.28452,-3.1278946,167.46063,-0.7013321,145.12907,-16.248503,158.47905,2.2425148,169.61331,-16.245474,153.09094,1.6301342,136.76173,-16.716675,106.27944,4.8265224,109.17729,-14.394827,114.54404,3.7419562,111.54415
Happy,90.0053514739229,0.3872878,0.08786465,135.999177631579,0.116367285123717,0.00103748767059848,2009.2170777919,211873.746433049,2274.45126107549,116986.960959472,4549.80419632206,1076494.62091367,0.0825362816771989,0.000981788917977117,0.000001786879,0.02080527,21.6607414663066,82.6061168868737,5,F,Major,-79.99645,2510.6924,99.61366,441.48923,-3.099354,224.37587,56.319298,285.92197,-1.8249147,118.21855,17.769087,182.0307,-7.54419,97.40882,10.516836,73.138115,-11.908866,73.33376,10.02164,90.877754,-9.908322,71.681366,4.5437636,62.835003,-10.8935585,70.68255,7.824275,52.023567,-8.430344,84.946304,4.7113566,50.287006,-10.426849,54.99357,2.6354182,62.974594,-11.105484,52.434444,2.6153936,51.673584
